YEAR,MO,DY,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,WS2M,CLRSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,CLRSKY_SFC_PAR_TOT,WS10M_MAX,WS10M_MIN,ALLSKY_KT,T2M_RANGE,WS10M,TS,WSC
2017,1,2,2.41,6.81,0.8,6.83,16.52,25.44,6.63,40.9,0.0,80.91,2.97,2.78,0.15,0.76,18.81,1.6,14.79,1.11
2017,1,3,2.34,6.82,0.81,6.83,16.78,25.83,8.43,40.68,0.0,80.98,2.98,2.96,0.29,0.76,17.4,1.66,15.21,1.21
2017,1,4,2.31,6.91,0.96,6.92,16.76,25.82,8.08,34.95,0.0,80.88,2.99,2.82,0.76,0.77,17.74,1.73,14.44,1.18
2017,1,5,2.12,6.84,1.01,6.94,16.25,25.75,7.93,33.32,0.0,80.82,2.96,2.83,1.06,0.76,17.82,1.88,14.1,1.3
2017,1,6,2.45,7.09,0.96,7.12,16.3,25.21,7.5,31.55,0.0,80.93,3.03,2.73,0.23,0.79,17.71,1.75,14.04,1.19
2017,1,7,2.33,6.99,0.82,7.03,16.11,25.88,7.26,33.02,0.0,80.9,2.99,2.77,0.11,0.77,18.62,1.5,14.08,1.0
2017,1,8,2.41,7.05,0.75,7.1,16.45,25.97,7.28,31.22,0.0,80.83,3.05,2.8,0.08,0.78,18.69,1.33,13.98,0.85
2017,1,9,2.35,6.95,0.9,6.96,16.36,25.76,6.35,32.13,0.0,80.77,2.96,2.85,0.27,0.77,19.41,1.73,14.29,1.15
2017,1,10,2.37,6.98,1.01,7.01,15.98,25.82,6.7,32.82,0.0,80.77,2.99,2.7,0.39,0.77,19.12,1.93,14.24,1.33
2017,1,11,2.41,7.13,1.1,7.16,15.05,26.07,5.85,34.95,0.0,80.85,3.04,2.87,1.59,0.78,20.22,2.22,13.9,1.59
2017,1,12,2.17,7.0,1.05,7.08,15.2,25.93,5.0,37.58,0.0,80.93,3.04,2.72,1.15,0.77,20.93,2.07,14.06,1.45
2017,1,13,2.54,7.07,0.93,7.09,16.35,25.77,7.82,40.82,0.0,80.81,3.05,2.34,0.77,0.77,17.95,1.66,14.95,1.08
2017,1,14,2.49,6.94,0.87,6.97,17.75,26.61,9.07,38.51,0.0,80.77,3.02,2.17,0.88,0.76,17.54,1.5,15.8,0.94
2017,1,15,2.5,7.06,0.93,7.07,18.1,27.17,9.49,37.46,0.0,80.82,3.05,2.66,0.27,0.77,17.68,1.64,16.19,1.06
2017,1,16,2.49,7.02,0.86,7.09,17.96,27.64,9.11,34.62,0.0,80.81,3.03,2.66,0.22,0.76,18.53,1.57,16.07,1.07
2017,1,17,2.61,7.13,0.87,7.18,17.89,27.48,7.44,36.56,0.0,80.81,3.08,2.35,0.72,0.78,20.04,1.51,16.2,0.99
2017,1,18,2.59,7.08,0.82,7.11,18.45,27.87,7.73,38.96,0.0,80.84,3.08,2.28,0.41,0.77,20.14,1.47,16.94,0.97
2017,1,19,2.31,6.53,0.86,6.93,18.11,27.14,9.12,44.6,0.0,80.9,2.99,2.19,0.37,0.71,18.02,1.55,17.21,0.99
2017,1,20,2.34,6.49,0.83,6.95,18.64,27.69,10.65,44.23,0.0,80.86,3.01,2.31,0.64,0.7,17.04,1.49,17.76,0.96
2017,1,21,2.06,5.55,0.77,6.72,18.93,26.87,11.21,50.34,0.0,80.88,2.91,2.37,0.73,0.6,15.66,1.41,18.4,0.9
2017,1,22,2.36,6.39,0.67,6.94,19.68,28.53,10.79,46.89,0.0,80.88,3.03,2.19,0.29,0.69,17.74,1.35,19.28,0.94
2017,1,23,2.46,6.95,0.81,7.06,19.27,28.44,9.64,39.33,0.0,80.89,3.06,2.26,0.1,0.75,18.8,1.5,18.22,1.03
2017,1,24,2.46,6.79,0.76,7.07,19.45,28.56,10.65,38.96,0.0,80.88,3.08,2.37,0.35,0.73,17.91,1.3,18.16,0.85
2017,1,25,2.4,6.91,0.93,7.06,19.28,28.67,11.58,41.29,0.0,80.88,3.06,2.45,1.07,0.74,17.09,1.71,18.38,1.18
2017,1,26,2.26,6.4,0.85,6.87,19.47,28.07,11.15,43.81,0.0,80.97,2.97,2.62,0.63,0.68,16.92,1.48,18.64,0.98
2017,1,27,2.22,6.08,0.58,6.86,19.63,28.98,10.8,48.98,0.0,80.94,2.98,2.3,0.23,0.65,18.18,1.25,19.64,0.87
2017,1,28,2.14,5.53,0.69,6.64,20.61,28.81,13.14,51.67,0.01,80.87,2.89,1.99,1.05,0.59,15.67,1.43,21.17,1.12
2017,1,29,2.1,5.45,0.68,6.53,20.98,28.72,13.7,55.82,0.13,80.87,2.88,1.98,0.6,0.58,15.02,1.36,21.67,0.95
2017,1,30,2.25,5.89,0.74,6.7,21.56,28.92,14.78,53.71,0.06,80.82,2.97,2.63,0.37,0.62,14.14,1.38,21.69,1.06
2017,1,31,2.04,5.43,0.89,6.51,20.29,28.32,12.51,52.32,0.07,80.86,2.87,2.21,1.13,0.57,15.81,1.71,20.41,1.18
2017,2,1,2.61,6.57,0.74,6.87,21.32,29.62,14.4,50.34,0.01,80.79,3.07,2.19,0.85,0.69,15.22,1.45,21.52,1.02
2017,2,2,2.66,6.83,0.9,7.08,20.08,28.79,13.59,40.6,0.0,80.87,3.13,2.46,0.77,0.72,15.2,1.63,19.41,1.1
2017,2,3,2.67,6.96,0.91,7.15,20.62,29.03,11.63,45.11,0.0,80.89,3.19,2.79,0.64,0.73,17.4,1.66,20.12,1.15
2017,2,4,1.99,4.79,0.59,6.97,20.46,27.55,13.56,56.57,0.68,80.92,3.09,2.01,0.42,0.5,13.99,1.28,21.27,1.02
2017,2,5,2.29,5.61,0.66,6.9,20.73,27.75,14.71,61.76,3.27,80.91,3.11,1.71,0.62,0.58,13.04,1.37,21.42,1.09
2017,2,6,2.5,6.72,0.78,7.0,21.8,29.45,13.4,50.39,0.11,80.8,3.12,1.94,0.44,0.7,16.05,1.37,21.56,0.92
2017,2,7,2.24,5.8,0.6,6.89,21.34,28.46,14.45,49.37,0.1,80.76,3.06,2.08,0.51,0.6,14.01,1.09,21.31,0.72
2017,2,8,2.39,6.25,1.0,7.0,20.72,29.78,12.97,47.33,0.01,80.75,3.12,2.32,1.5,0.65,16.81,2.0,20.84,1.42
2017,2,9,2.42,6.41,0.97,7.3,20.59,29.77,12.54,44.23,0.0,80.81,3.23,2.53,1.45,0.66,17.23,1.9,20.66,1.32
2017,2,10,2.56,6.66,0.78,7.38,21.12,30.02,11.89,33.31,0.0,80.72,3.24,2.36,0.44,0.69,18.13,1.37,20.33,0.92
2017,2,11,2.58,6.62,0.78,7.39,21.21,30.27,12.38,35.15,0.0,80.7,3.24,2.15,0.18,0.68,17.89,1.38,20.75,0.89
2017,2,12,2.2,5.46,0.62,7.05,20.93,29.03,13.33,54.73,0.02,80.75,3.12,2.04,0.44,0.56,15.7,1.29,21.66,0.93
2017,2,13,2.0,4.75,0.45,6.79,20.15,26.26,16.14,71.11,2.91,80.74,3.0,1.53,0.13,0.48,10.12,0.83,20.83,0.57
2017,2,14,1.65,3.67,0.74,6.9,17.23,21.29,15.03,80.4,3.63,80.87,3.08,2.06,0.77,0.37,6.26,1.51,17.64,1.19
2017,2,15,2.54,6.21,0.85,7.13,20.01,27.16,11.93,66.22,0.84,80.89,3.15,2.75,0.74,0.63,15.23,1.72,20.82,1.3
2017,2,16,2.6,6.35,0.62,7.17,20.86,27.41,15.04,66.01,5.6,80.83,3.21,2.19,0.48,0.64,12.37,1.12,21.54,0.77
2017,2,17,2.06,5.03,0.77,7.16,16.98,21.6,12.91,74.64,15.36,80.93,3.21,3.1,0.28,0.51,8.69,1.45,16.88,1.04
2017,2,18,1.42,3.26,0.62,7.09,17.92,23.97,13.32,77.51,22.25,80.94,3.18,1.97,0.65,0.33,10.65,1.24,17.92,0.99
2017,2,19,2.35,5.23,0.69,7.25,18.9,24.38,14.62,77.63,11.48,80.96,3.25,3.09,0.55,0.53,9.76,1.39,19.34,1.15
2017,2,20,2.73,6.72,0.78,7.28,18.83,25.04,13.74,70.74,0.99,80.9,3.25,2.68,0.81,0.68,11.3,1.57,19.02,1.26
2017,2,21,2.46,5.95,0.57,7.35,18.65,24.81,12.65,62.12,0.01,80.81,3.26,1.95,0.24,0.6,12.16,1.11,18.39,0.81
2017,2,22,2.51,6.17,0.81,7.38,17.23,23.72,12.73,69.96,0.1,80.88,3.22,2.19,0.71,0.62,10.99,1.55,16.84,1.05
2017,2,23,2.35,5.71,0.56,7.17,18.06,24.42,12.57,76.74,0.8,80.86,3.15,2.04,0.51,0.57,11.85,1.32,18.45,1.03
2017,2,24,2.12,5.23,0.57,6.87,18.94,24.38,14.09,75.3,3.7,80.83,3.02,1.61,0.32,0.52,10.29,1.07,18.89,0.73
2017,2,25,1.84,4.16,0.58,6.88,18.43,22.57,15.72,80.9,5.03,80.85,3.06,1.96,0.3,0.41,6.85,1.04,18.42,0.7
2017,2,26,2.56,5.88,0.56,7.04,17.64,21.55,15.21,83.95,7.08,80.74,3.15,1.49,0.48,0.58,6.34,1.06,17.53,0.72
2017,2,27,2.31,5.21,0.32,7.08,18.83,24.52,13.97,74.72,9.14,80.67,3.16,1.24,0.15,0.52,10.55,0.66,19.18,0.6
2017,2,28,2.08,4.87,0.57,7.31,18.21,23.18,14.99,75.93,5.3,80.78,3.24,1.88,0.25,0.48,8.19,1.07,18.19,0.73
2017,3,1,2.74,6.79,0.69,7.55,19.14,25.47,13.84,72.01,0.15,80.84,3.36,2.54,0.64,0.67,11.63,1.45,19.62,1.07
2017,3,2,2.7,6.2,0.74,7.46,19.92,26.34,13.01,62.81,0.32,80.81,3.34,2.01,0.83,0.61,13.33,1.49,19.91,1.07
2017,3,3,2.74,6.1,0.63,7.53,21.39,27.36,15.33,56.1,0.1,80.73,3.36,1.8,0.62,0.6,12.03,1.13,21.41,0.78
2017,3,4,2.57,5.89,0.6,7.42,20.52,26.5,15.22,61.14,0.08,80.71,3.32,1.83,0.3,0.58,11.28,1.33,21.05,0.98
2017,3,5,2.77,6.3,0.76,7.38,20.82,27.17,15.21,58.49,0.19,80.72,3.29,2.05,0.87,0.62,11.96,1.42,20.92,0.94
2017,3,6,2.88,6.61,0.77,7.53,21.33,29.15,14.55,50.87,0.02,80.69,3.35,2.41,0.72,0.65,14.6,1.49,21.07,1.04
2017,3,7,2.66,6.19,0.8,7.57,20.73,28.46,14.7,52.56,0.02,80.67,3.38,2.34,1.15,0.61,13.76,1.55,20.85,1.09
2017,3,8,2.58,6.15,0.84,7.63,22.39,29.86,16.19,47.2,0.02,80.64,3.38,2.38,0.52,0.6,13.67,1.44,22.1,0.98
2017,3,9,2.13,5.02,0.91,7.55,21.78,28.83,16.19,48.67,0.18,80.71,3.33,2.28,1.04,0.49,12.64,1.71,21.81,1.2
2017,3,10,2.38,5.45,0.8,7.58,20.88,27.03,15.95,61.11,0.39,80.72,3.32,2.23,0.69,0.53,11.08,1.59,21.36,1.09
2017,3,11,2.94,6.95,0.67,7.79,21.39,29.22,15.31,56.71,0.03,80.68,3.45,2.2,0.8,0.68,13.91,1.36,21.77,1.03
2017,3,12,3.0,7.68,0.85,7.87,22.37,30.55,14.33,40.02,0.0,80.77,3.47,2.47,0.74,0.75,16.22,1.49,21.77,1.0
2017,3,13,2.8,6.79,0.76,7.76,22.69,31.08,16.03,42.57,0.01,80.81,3.44,2.15,0.33,0.66,15.05,1.43,22.38,1.03
2017,3,14,2.76,6.37,0.73,7.55,22.88,30.84,16.62,38.47,0.01,80.78,3.35,2.16,0.43,0.62,14.22,1.22,22.09,0.84
2017,3,15,3.01,7.18,0.97,7.7,22.73,31.13,14.2,34.42,0.0,80.64,3.45,2.96,1.13,0.69,16.93,1.66,21.77,1.11
2017,3,16,2.69,6.55,0.81,7.72,21.96,30.65,15.37,42.57,0.83,80.63,3.41,2.43,0.37,0.63,15.28,1.54,21.75,1.15
2017,3,17,2.14,5.15,0.36,7.65,22.03,29.54,16.15,62.97,3.22,80.77,3.38,1.44,0.04,0.5,13.39,0.77,23.52,0.6
2017,3,18,2.44,5.53,0.57,7.63,20.84,26.92,16.49,71.67,8.31,80.89,3.41,1.96,0.42,0.53,10.43,1.14,21.76,0.93
2017,3,19,2.95,6.48,0.41,7.81,19.23,23.69,16.19,75.21,7.85,80.95,3.52,1.46,0.36,0.62,7.5,0.74,19.05,0.54
2017,3,20,2.67,5.8,0.56,7.76,20.22,26.69,14.41,70.7,1.53,80.89,3.49,1.76,0.29,0.56,12.28,1.25,21.09,1.04
2017,3,21,2.96,6.64,0.71,7.71,18.44,22.46,15.59,79.19,8.17,80.85,3.49,2.46,0.25,0.64,6.87,1.35,18.53,0.97
2017,3,22,2.81,6.44,0.62,7.71,18.78,23.65,14.23,79.75,8.72,80.79,3.49,1.96,0.47,0.62,9.42,1.23,19.01,0.96
2017,3,23,2.56,6.0,0.75,7.53,19.05,23.08,15.24,79.5,6.64,80.81,3.38,2.83,0.33,0.58,7.84,1.42,19.16,1.0
2017,3,24,2.44,5.74,0.58,7.56,18.93,23.97,15.99,78.85,1.97,80.87,3.42,1.83,0.49,0.55,7.98,1.08,18.79,0.75
2017,3,25,2.27,5.25,0.52,7.54,18.91,25.22,15.09,73.38,4.2,80.89,3.38,1.75,0.35,0.5,10.13,1.08,19.21,0.85
2017,3,26,1.9,4.35,0.53,7.36,18.43,25.18,13.6,72.46,0.33,80.92,3.3,2.16,0.1,0.42,11.58,1.01,18.43,0.69
2017,3,27,2.88,6.78,0.6,7.56,19.88,26.52,14.49,69.1,0.78,80.9,3.39,1.88,0.49,0.65,12.03,1.18,20.2,0.82
2017,3,28,2.2,4.9,0.75,7.61,19.48,25.24,14.91,74.95,5.78,80.87,3.45,1.94,1.0,0.47,10.33,1.46,19.63,1.02
2017,3,29,2.21,4.97,0.57,7.45,16.73,20.72,13.91,83.72,21.28,80.95,3.34,2.12,0.3,0.48,6.81,1.29,16.91,1.04
2017,3,30,2.82,6.47,0.73,7.71,19.23,25.08,13.44,72.01,0.88,80.89,3.5,2.11,0.56,0.62,11.64,1.38,18.85,0.96
2017,3,31,3.13,7.05,0.81,7.9,19.96,26.23,14.34,67.58,0.13,80.94,3.57,2.15,0.69,0.67,11.89,1.63,20.0,1.22
2017,4,1,3.08,7.26,0.71,7.83,21.05,27.41,14.15,57.54,0.48,80.9,3.51,1.64,0.85,0.69,13.26,1.3,20.7,0.9
2017,4,2,2.9,7.32,0.72,7.66,21.97,28.45,14.16,54.83,0.08,80.88,3.42,1.81,0.51,0.7,14.29,1.37,21.97,0.98
2017,4,3,2.86,6.95,0.89,7.59,21.62,28.55,15.18,56.3,0.05,80.86,3.37,2.2,1.13,0.66,13.37,1.78,21.95,1.32
2017,4,4,2.87,7.01,0.86,7.69,22.32,29.25,15.31,53.86,0.18,80.89,3.44,1.97,0.96,0.67,13.94,1.59,22.51,1.12
2017,4,5,2.78,6.74,0.78,7.65,22.21,28.48,14.87,59.82,2.22,80.86,3.45,2.48,0.44,0.64,13.61,1.53,22.66,1.16
2017,4,6,3.0,7.28,0.83,7.69,22.03,30.29,14.61,58.87,0.21,80.74,3.43,2.35,0.64,0.7,15.68,1.7,22.83,1.38
2017,4,7,2.67,6.41,0.87,7.67,21.89,30.38,15.01,55.32,0.55,80.74,3.41,2.58,0.79,0.61,15.37,1.64,22.32,1.29
2017,4,8,2.49,6.31,0.88,7.35,20.28,26.77,14.11,65.89,0.19,80.8,3.27,2.76,1.14,0.6,12.66,1.84,20.81,1.49
2017,4,9,2.95,7.29,0.99,7.72,21.96,30.67,14.16,58.91,0.02,80.73,3.45,3.57,1.15,0.7,16.51,2.07,22.8,1.58
2017,4,10,3.14,7.64,1.01,7.91,21.95,30.51,14.3,50.95,0.01,80.68,3.51,3.58,1.11,0.73,16.21,2.07,22.69,1.56
2017,4,11,3.14,7.7,0.92,7.96,22.28,30.84,15.09,50.53,0.01,80.68,3.53,2.95,0.63,0.74,15.75,1.8,23.19,1.36
2017,4,12,3.19,7.67,0.88,7.83,23.18,31.44,16.04,52.06,0.78,80.71,3.49,2.42,1.04,0.73,15.4,1.75,24.17,1.29
2017,4,13,3.09,7.38,0.94,7.86,22.39,30.65,15.27,58.99,0.34,80.78,3.5,2.86,0.81,0.71,15.38,1.83,23.59,1.38
2017,4,14,2.65,6.53,0.85,7.63,23.4,31.41,16.49,54.29,0.25,80.78,3.39,2.36,0.62,0.62,14.92,1.73,24.34,1.28
2017,4,15,2.85,6.77,0.76,7.68,22.44,29.27,16.45,62.62,1.79,80.77,3.45,2.18,0.59,0.65,12.82,1.43,23.66,1.09
2017,4,16,2.65,5.87,0.61,7.66,20.96,26.22,16.47,71.71,3.11,80.77,3.48,2.3,0.63,0.56,9.75,1.27,21.73,1.03
2017,4,17,2.88,6.36,0.79,7.63,22.64,31.6,15.01,60.67,0.43,80.72,3.46,2.7,0.96,0.61,16.59,1.61,23.86,1.32
2017,4,18,2.5,6.02,0.78,7.52,22.54,30.35,16.41,65.26,1.87,80.79,3.35,2.47,0.53,0.58,13.94,1.48,23.69,1.15
2017,4,19,2.56,6.01,0.78,7.47,21.66,29.56,16.34,65.83,1.12,80.79,3.37,2.05,0.57,0.58,13.22,1.43,22.68,1.07
2017,4,20,2.7,6.75,0.66,7.61,21.98,29.08,14.58,62.85,0.75,80.81,3.42,2.44,0.55,0.65,14.5,1.27,22.87,0.98
2017,4,21,2.61,6.52,0.76,7.58,22.69,29.59,15.53,61.47,0.42,80.76,3.41,2.58,0.34,0.63,14.06,1.47,23.65,1.12
2017,4,22,2.83,6.77,0.81,7.54,22.44,29.85,15.45,59.29,0.44,80.77,3.41,2.8,0.23,0.65,14.4,1.54,23.42,1.18
2017,4,23,2.97,7.16,0.82,7.58,22.69,31.74,16.53,55.69,0.28,80.81,3.4,2.42,0.49,0.69,15.21,1.65,23.82,1.36
2017,4,24,2.69,6.29,0.82,7.57,22.14,29.71,16.16,63.95,1.7,80.81,3.4,2.82,0.26,0.6,13.55,1.49,23.27,1.02
2017,4,25,2.13,4.98,0.84,7.51,19.42,23.4,17.0,82.18,30.25,80.84,3.38,2.62,0.37,0.48,6.4,1.6,19.89,1.18
2017,4,26,2.47,5.75,0.75,7.57,19.28,23.34,16.36,80.25,14.26,80.9,3.43,2.45,0.17,0.55,6.98,1.34,19.19,0.91
2017,4,27,1.97,4.61,0.51,7.57,17.65,19.81,15.67,87.9,28.65,80.92,3.42,1.4,0.36,0.44,4.14,0.89,17.22,0.59
2017,4,28,2.06,4.33,0.56,7.66,16.89,20.19,14.31,87.37,15.46,80.97,3.48,2.01,0.71,0.42,5.88,1.23,17.23,1.02
2017,4,29,1.96,4.08,0.53,7.6,17.56,22.54,13.69,85.62,3.09,80.95,3.45,1.7,0.71,0.39,8.85,1.11,18.11,0.92
2017,4,30,1.53,3.09,0.81,7.51,17.57,21.18,15.16,83.81,5.29,80.96,3.41,3.31,0.4,0.3,6.02,1.54,17.49,1.15
2017,5,1,2.63,6.0,0.48,7.61,17.51,22.0,13.97,84.42,2.5,80.93,3.46,1.57,0.66,0.58,8.03,1.02,17.86,0.74
2017,5,2,2.09,4.78,0.64,7.65,17.65,21.16,15.71,85.63,20.54,80.93,3.49,2.22,0.31,0.46,5.45,1.13,17.27,0.77
2017,5,3,2.41,5.46,0.59,7.5,18.46,22.73,14.63,82.62,3.17,80.86,3.39,1.84,0.57,0.53,8.1,1.04,18.48,0.71
2017,5,4,2.53,5.94,0.62,7.53,18.29,21.85,14.84,87.15,28.04,80.83,3.41,1.87,0.52,0.57,7.01,1.24,18.35,0.9
2017,5,5,2.4,5.58,0.6,7.58,18.78,23.33,15.34,86.07,11.37,80.85,3.43,1.62,0.98,0.54,7.99,1.31,19.0,1.1
2017,5,6,2.4,5.65,0.65,7.54,18.72,23.44,15.47,83.15,3.14,80.88,3.4,1.58,0.95,0.55,7.97,1.33,18.95,0.95
2017,5,7,2.43,5.58,0.58,7.54,18.95,23.86,15.09,84.6,2.89,80.86,3.43,1.69,0.22,0.54,8.77,1.11,18.92,0.77
2017,5,8,2.12,4.76,0.6,7.4,17.49,18.94,16.58,92.51,7.36,80.88,3.34,1.74,0.54,0.46,2.36,1.12,16.98,0.77
2017,5,9,2.84,6.99,0.6,7.68,19.14,24.01,14.6,83.07,2.18,80.83,3.5,1.6,0.36,0.68,9.41,1.1,18.98,0.79
2017,5,10,2.58,6.3,0.79,7.53,19.27,24.04,14.93,84.23,1.51,80.79,3.4,2.26,0.45,0.61,9.11,1.61,19.62,1.17
2017,5,11,2.6,6.6,0.6,7.54,19.87,24.48,16.41,81.8,3.7,80.82,3.41,1.75,0.31,0.64,8.07,1.11,19.7,0.77
2017,5,12,2.53,6.09,0.53,7.56,19.75,24.39,16.23,83.74,3.86,80.85,3.41,1.87,0.38,0.59,8.16,0.91,19.57,0.61
2017,5,13,2.68,6.07,0.7,7.57,17.51,18.99,15.96,90.68,12.69,80.85,3.45,3.42,0.22,0.59,3.03,1.29,17.16,0.91
2017,5,14,2.11,4.92,0.67,7.51,17.65,22.12,15.04,88.84,8.96,80.87,3.41,2.08,0.18,0.48,7.08,1.38,17.97,1.1
2017,5,15,1.77,4.06,0.73,7.61,17.29,21.26,15.04,90.29,39.76,80.92,3.44,2.36,0.84,0.4,6.22,1.5,17.44,1.12
2017,5,16,2.55,6.04,0.5,7.64,17.79,21.65,13.83,87.89,6.78,80.92,3.46,1.32,0.45,0.59,7.82,0.95,17.95,0.68
2017,5,17,2.12,4.71,0.66,7.53,17.37,20.64,15.0,90.61,24.26,80.89,3.44,1.9,0.52,0.46,5.64,1.2,17.03,0.81
2017,5,18,1.63,3.45,0.73,7.44,17.67,22.18,14.2,89.21,19.57,80.91,3.39,2.32,0.91,0.34,7.98,1.51,17.91,1.19
2017,5,19,2.11,4.84,0.79,7.43,17.45,21.55,14.71,89.95,6.08,81.05,3.38,2.45,0.98,0.48,6.84,1.62,17.59,1.22
2017,5,20,2.47,5.77,0.66,7.53,18.19,22.75,14.79,86.14,5.38,81.09,3.43,1.62,0.35,0.57,7.96,1.22,17.95,0.82
2017,5,21,2.21,5.25,0.71,7.44,18.15,22.82,14.95,88.0,4.16,80.93,3.38,2.1,0.29,0.52,7.87,1.34,17.96,0.94
2017,5,22,2.36,5.72,0.8,7.37,17.93,22.51,14.84,86.07,2.35,80.9,3.32,2.16,1.04,0.56,7.67,1.62,18.15,1.2
2017,5,23,2.42,5.99,0.73,7.47,17.98,22.55,13.73,87.19,4.19,80.96,3.38,1.85,0.36,0.59,8.82,1.42,17.87,0.99
2017,5,24,2.5,6.31,0.64,7.33,18.37,22.41,15.28,87.77,4.03,80.94,3.32,2.09,0.27,0.62,7.13,1.11,17.57,0.74
2017,5,25,2.64,6.52,0.62,7.45,18.84,23.19,15.02,86.13,6.1,80.85,3.32,2.16,0.21,0.64,8.17,1.12,18.54,0.81
2017,5,26,2.47,6.35,0.79,7.22,18.41,23.26,14.56,83.7,0.31,80.86,3.24,2.59,0.26,0.63,8.7,1.51,18.43,1.07
2017,5,27,1.55,3.81,0.5,7.04,17.31,20.74,15.09,88.46,2.99,80.92,3.18,1.38,0.28,0.38,5.65,0.98,17.32,0.74
2017,5,28,1.28,2.74,0.63,7.21,16.39,19.23,14.09,90.72,3.86,80.98,3.28,2.16,0.71,0.27,5.14,1.31,16.41,0.99
2017,5,29,1.85,4.03,0.68,7.22,17.1,21.44,13.12,86.57,3.09,81.01,3.29,2.8,0.45,0.4,8.32,1.43,17.49,1.07
2017,5,30,2.02,4.66,0.6,7.13,17.72,22.11,14.36,85.02,1.71,81.08,3.23,1.73,0.8,0.46,7.75,1.23,18.22,0.95
2017,5,31,2.28,5.16,0.64,7.22,17.38,21.64,14.5,88.57,16.66,81.07,3.28,1.94,0.77,0.51,7.14,1.4,17.75,1.14
2017,6,1,2.49,5.95,0.53,7.26,16.88,19.63,14.95,91.61,12.58,81.07,3.31,1.67,0.44,0.59,4.68,1.03,16.67,0.75
2017,6,2,2.35,5.65,0.64,7.2,18.14,23.14,13.92,83.14,0.33,81.06,3.24,1.78,0.31,0.56,9.22,1.2,17.97,0.84
2017,6,3,2.19,5.77,0.63,6.85,17.8,21.74,14.91,86.29,1.53,81.04,3.05,1.64,0.53,0.57,6.83,1.15,17.31,0.76
2017,6,4,2.36,6.2,0.62,6.91,17.92,21.78,14.88,88.01,3.97,81.0,3.1,2.02,0.59,0.62,6.9,1.2,17.84,0.82
2017,6,5,2.45,6.49,0.67,7.04,18.36,22.59,15.22,85.57,3.79,80.95,3.17,1.61,0.43,0.65,7.37,1.19,17.99,0.79
2017,6,6,2.1,5.37,0.63,6.99,18.23,22.66,14.74,87.34,4.99,80.94,3.15,1.66,0.45,0.53,7.92,1.18,18.09,0.83
2017,6,7,1.8,4.31,0.59,7.0,17.57,20.84,15.67,93.27,19.8,80.91,3.15,2.13,0.78,0.43,5.17,1.27,17.7,1.02
2017,6,8,2.23,5.61,0.57,7.07,17.71,22.09,14.49,88.55,3.64,80.9,3.18,1.47,0.74,0.56,7.6,1.17,17.92,0.87
2017,6,9,2.13,5.53,0.65,7.17,17.87,22.53,14.51,86.1,2.93,80.94,3.23,1.65,0.98,0.55,8.02,1.28,17.88,0.89
2017,6,10,2.23,5.51,0.64,7.19,17.89,22.69,14.76,88.45,5.22,80.96,3.26,1.97,0.62,0.55,7.93,1.22,17.75,0.84
2017,6,11,1.91,4.45,0.76,6.99,17.47,21.68,14.93,89.6,6.38,80.88,3.14,2.39,0.89,0.44,6.75,1.58,17.72,1.21
2017,6,12,1.76,4.21,0.76,6.92,17.01,21.31,14.51,87.68,5.24,80.91,3.1,2.22,0.58,0.42,6.8,1.4,16.79,0.95
2017,6,13,1.61,3.96,0.75,6.91,17.59,21.85,14.0,85.4,5.01,80.88,3.07,2.08,0.46,0.39,7.85,1.28,17.0,0.84
2017,6,14,1.64,3.71,0.71,6.93,17.0,21.15,14.6,91.06,8.93,80.87,3.1,2.6,0.67,0.37,6.55,1.32,16.84,0.9
2017,6,15,2.31,5.85,0.8,7.07,17.02,21.39,13.99,89.01,4.12,80.91,3.18,2.8,0.49,0.58,7.4,1.56,16.81,1.14
2017,6,16,2.29,5.81,0.68,7.18,17.31,21.84,14.08,87.14,8.14,80.94,3.23,1.95,0.59,0.58,7.76,1.34,17.2,0.96
2017,6,17,2.15,5.54,0.68,6.91,17.65,21.8,14.87,87.98,10.8,80.84,3.09,1.57,0.85,0.55,6.93,1.29,17.57,0.88
2017,6,18,2.13,5.27,0.82,7.0,17.09,21.4,14.13,89.92,11.95,80.79,3.13,2.59,1.22,0.53,7.27,1.75,17.4,1.32
2017,6,19,2.27,5.53,0.87,7.2,16.66,21.42,13.07,85.79,3.8,80.91,3.25,2.49,0.79,0.55,8.35,1.75,16.65,1.28
2017,6,20,2.52,6.26,0.83,7.33,16.89,21.84,12.44,83.74,0.56,80.98,3.3,1.85,0.79,0.63,9.4,1.55,16.7,1.06
2017,6,21,2.56,6.38,0.65,7.34,17.75,22.56,13.37,83.12,0.86,80.9,3.31,1.73,0.36,0.64,9.19,1.19,17.39,0.8
2017,6,22,2.22,5.4,0.64,7.12,18.22,22.23,15.61,85.41,2.09,80.9,3.21,1.85,0.64,0.54,6.62,1.18,18.0,0.81
2017,6,23,2.03,5.1,0.75,6.82,17.53,22.22,14.73,87.35,1.66,80.93,3.04,2.11,1.16,0.51,7.49,1.62,17.81,1.31
2017,6,24,2.0,5.1,0.84,6.83,17.17,21.61,13.82,83.58,1.56,80.95,3.04,2.63,0.71,0.51,7.79,1.66,17.3,1.2
